PNU,위도,경도
1150010300100460031,37.54458,126.84954999999998
1150010300100460037,37.54459,126.84993
1150010300100460040,37.54463,126.84915
1150010300100460045,37.54428,126.8492
1150010300100460047,37.54459,126.84993
1150010300100460056,37.54491,126.84989
1150010300100460068,37.535541,126.840112
1150010300100460069,37.535541,126.840112
1150010300100460071,37.54434,126.84989
1150010300100460072,37.5442696592682,126.849745918743
1150010300100460073,37.5442153895948,126.849581158967
1150010300100460078,37.54433,126.8495
1150010300100460079,37.5444043698182,126.849683978054
1150010300100460086,37.54392,126.84922
1150010300100460093,37.54418,126.84899
1150010300100460094,37.54435,126.84943
1150010300100460098,37.54453,126.84958
1150010300100460103,37.5448552019134,126.84846402988
1150010300100460104,37.54468,126.84855
1150010300100460105,37.535671,126.840231
1150010300100460106,37.54475,126.848485
1150010300100460108,37.54458,126.84821
1150010300100460109,37.535661,126.840221
1150010300100460111,37.54466333333333,126.84862333333336
1150010300100460112,37.5447661962694,126.847843543309
1150010300100460124,37.5450234592087,126.848355510734
1150010300100460145,37.54412,126.84732
1150010300100460149,37.54397333333333,126.84802666666668
1150010300100460157,37.54390166666667,126.84810833333334
1150010300100460163,37.5441477025206,126.848226023478
1150010300100460170,37.54369,126.84834
1150010300100460173,37.54401,126.8482
1150010300100460174,37.54395,126.84831
1150010300100460175,37.5438,126.84837
1150010300100460176,37.54415,126.84854
1150010300100460177,37.544,126.84848
1150010300100460179,37.535541,126.840112
1150010300100460180,37.544485,126.84871
1150010300100460186,37.54381,126.84897
1150010300100460187,37.54376,126.8488
1150010300100460188,37.54369,126.84863
1150010300100460189,37.5436318912008,126.84844455382
1150010300100460193,37.54566,126.84943
1150010300100460194,37.5451332917649,126.849624351445
1150010300100460195,37.54517,126.84895
1150010300100460196,37.54522,126.84937
1150010300100460199,37.54477666666667,126.84914333333332
1150010300100460200,37.5450191043876,126.848753607604
1150010300100460206,37.544525,126.84885
1150010300100460208,37.54534,126.84792
1150010300100460209,37.54528,126.84807
1150010300100460210,37.5451116834224,126.848157985121
1150010300100460216,37.54507,126.84767
1150010300100460221,37.535541,126.840112
1150010300100460295,37.54496,126.8491
1150010300100460298,37.545535,126.8494075
1150010300100460304,37.54537666666667,126.84903333333334
1150010300100460305,37.5455,126.84896
1150010300100460306,37.54522,126.848845
1150010300100460309,37.5454201645327,126.84933759838
1150010300100460310,37.535541,126.840112
1150010300100460341,37.54501,126.84886
1150010300100460350,37.5452446436423,126.849756861912
1150010300100460352,37.54512,126.84858
1150010300100460380,37.54384,126.84939
1150010300100460391,37.544772623419,126.84821694873
1150010300100460392,37.54466333333333,126.84939666666666
1150010300100460408,37.54426,126.84767
1150010300100480004,37.5434,126.84765
1150010300100500001,37.54379,126.84922
1150010300100500007,37.54285,126.84906
1150010300100500009,37.54305,126.84877
1150010300100500015,37.5428025,126.8486875
1150010300100500036,37.54337,126.84906
1150010300100500040,37.543407396447,126.849245467119
1150010300100500045,37.54325,126.8492
1150010300100500053,37.54312,126.84933
1150010300100500068,37.54369,126.8497
1150010300100500079,37.5434390774576,126.84935991629
1150010300100500097,37.53918,126.847485
1150010300100500112,37.54356,126.84934
1150010300100500120,37.54138551724138,126.84913586206898
1150010300100510002,37.5432313078491,126.848164514539
1150010300100510004,37.54313,126.84806
1150010300100510016,37.535331,126.841331
1150010300100510025,37.5433,126.84767
1150010300100510026,37.54318,126.84781
1150010300100510037,37.53587,126.84595
1150010300100510044,37.54094714285714,126.84784428571427
1150010300100510045,37.54259,126.84776
1150010300100510049,37.543415,126.84789
1150010300100510069,37.5428293805782,126.848241029797
1150010300100510078,37.5433103032131,126.848568204195
1150010300100510080,37.54313,126.84865
1150010300100510082,37.5430791292917,126.848094554181
1150010300100530008,37.535441,126.841441
1150010300100530017,37.5428404043811,126.847287117583
1150010300100530030,37.5429455323938,126.847342461939
1150010300100550003,37.5421,126.84937
1150010300100550005,37.5419145498966,126.84961316448
1150010300100550007,37.5415938541057,126.849306713239
1150010300100550010,37.54151,126.84853
1150010300100550012,37.535551,126.841551
1150010300100550013,37.5416120932667,126.848492205981
1150010300100550015,37.535551,126.841551
1150010300100550018,37.5418065519929,126.848510256365
1150010300100550019,37.5421393138551,126.848950201397
1150010300100550023,37.5422923425316,126.848067635854
1150010300100550024,37.54182,126.84813
1150010300100550026,37.54179,126.84799
1150010300100550028,37.5414644960103,126.847920860154
1150010300100550031,37.5416976089169,126.849345768323
1150010300100550038,37.54097,126.84863
1150010300100550040,37.54208,126.84881
1150010300100550041,37.541854,126.848894
1150010300100550045,37.5419728368202,126.84890131575
1150010300100550048,37.5416435704838,126.848939433676
1150010300100550050,37.535551,126.841551
1150010300100550052,37.536815,126.848405
1150010300100550060,37.54167,126.84801
1150010300100550061,37.5416594451483,126.847899870441
1150010300100550062,37.5417701681569,126.847822362302
1150010300100550066,37.5419587648923,126.847975980026
1150010300100550067,37.54179,126.84892
1150010300100550068,37.541785,126.84864
1150010300100550069,37.5414250234896,126.848404552221
1150010300100550072,37.541497399977,126.84905808575
1150010300100550073,37.5417,126.84936
1150010300100550075,37.54135,126.84872
1150010300100550078,37.54123,126.84842
1150010300100550081,37.5411911178884,126.848680663356
1150010300100550082,37.54125,126.84886
1150010300100550083,37.5412839505867,126.848915039516
1150010300100550084,37.54133,126.84904
1150010300100550086,37.54131666666667,126.84908
1150010300100550087,37.54147,126.84937
1150010300100550089,37.54166,126.84862
1150010300100550090,37.535551,126.841551
1150010300100550092,37.5417,126.84936
1150010300100550093,37.54205,126.84965
1150010300100550094,37.54195,126.84825
1150010300100550104,37.5420292757384,126.849494236575
1150010300100560024,37.535881,126.841881
1150010300100560031,37.535881,126.841881
1150010300100560032,37.54093,126.85065
1150010300100560034,37.54195,126.84825
1150010300100560035,37.535881,126.841881
1150010300100560037,37.54041,126.84898
1150010300100560046,37.54029,126.84932
1150010300100560047,37.54006,126.84941
1150010300100560049,37.539942,126.84928
1150010300100560052,37.54002,126.85001
1150010300100560053,37.54195,126.84825
1150010300100560056,37.54057,126.85061
1150010300100560060,37.538955,126.85107
1150010300100560062,37.54053,126.85104
1150010300100560065,37.54089,126.85134
1150010300100560066,37.54091,126.85147
1150010300100560068,37.535811,126.841811
1150010300100560069,37.54088,126.85186
1150010300100560070,37.54084,126.85169
1150010300100560072,37.54066,126.85165
1150010300100560073,37.54078,126.85157
1150010300100560074,37.54074,126.85145
1150010300100560076,37.5405655174359,126.851418931417
1150010300100560077,37.5406851608058,126.851339940943
1150010300100560082,37.54056,126.85256
1150010300100560083,37.5404,126.85152
1150010300100560084,37.54051,126.85174
1150010300100560090,37.54072,126.852815
1150010300100560093,37.54032,126.85226
1150010300100560096,37.54017,126.85182000000002
1150010300100560098,37.5399945583514,126.851780673126
1150010300100560100,37.54001,126.85163
1150010300100560102,37.5398,126.85176
1150010300100560103,37.535771,126.841612
1150010300100560104,37.536815,126.848405
1150010300100560106,37.53997,126.85111666666666
1150010300100560107,37.5396699611121,126.851305069796
1150010300100560108,37.5399949537834,126.851378424447
1150010300100560109,37.5391,126.84887
1150010300100560111,37.53937,126.8512
1150010300100560113,37.53893,126.85111
1150010300100560117,37.53902,126.85022
1150010300100560118,37.5391555003797,126.85017234213
1150010300100560122,37.53941,126.84997
1150010300100560123,37.53965,126.85053
1150010300100560134,37.5396451892441,126.848755411086
1150010300100560135,37.5398643825709,126.849303744385
1150010300100560137,37.53931,126.8494625
1150010300100560145,37.53919,126.84977
1150010300100560146,37.53903,126.84988
1150010300100560148,37.53874,126.84998
1150010300100560151,37.535882,126.841552
1150010300100560155,37.5391663408968,126.848429605003
1150010300100560157,37.5392534885494,126.84865674449
1150010300100560162,37.54193,126.84819
1150010300100560163,37.54087,126.848195
1150010300100560164,37.54008,126.84821333333332
1150010300100560171,37.54025,126.84892
1150010300100560179,37.5419151304256,126.850140681668
1150010300100560181,37.5399636635583,126.849084939064
1150010300100560183,37.5392725,126.848685
1150010300100560187,37.53947,126.84871
1150010300100560188,37.53781,126.84915
1150010300100560189,37.53933,126.84926
1150010300100560191,37.53923,126.84902
1150010300100560193,37.5409145856091,126.849726740113
1150010300100560195,37.54081,126.84948
1150010300100560196,37.5407636431024,126.849353418254
1150010300100560209,37.54099,126.84990999999998
1150010300100560214,37.54071,126.85007
1150010300100560215,37.53913,126.84965
1150010300100560216,37.535991,126.841722
1150010300100560217,37.538275,126.848915
1150010300100560225,37.54113,126.84941
1150010300100560231,37.53942,126.85032
1150010300100560237,37.53901,126.8493
1150010300100560239,37.53907,126.84912
1150010300100560247,37.53915,126.85055
1150010300100560248,37.53911,126.85043
1150010300100560249,37.53906,126.85033
1150010300100560250,37.54193,126.8506
1150010300100560259,37.54096,126.85242
1150010300100560260,37.540895,126.8522825
1150010300100560261,37.54089,126.8521
1150010300100560264,37.54045,126.85163
1150010300100560266,37.5403718631454,126.851825639036
1150010300100560268,37.5405148399039,126.852175670621
1150010300100560270,37.540735,126.852185
1150010300100560273,37.54109,126.85321
1150010300100560274,37.54085,126.85235
1150010300100560275,37.54099,126.85298
1150010300100560277,37.5408998009222,126.852723807407
1150010300100560278,37.54084,126.85261
1150010300100560279,37.5407960591486,126.852477794642
1150010300100560280,37.5407649046717,126.852782684995
1150010300100560287,37.540824,126.85340800000002
1150010300100560302,37.54109,126.8487
1150010300100560313,37.5414417957391,126.850180213916
1150010300100560316,37.54115,126.84971
1150010300100560317,37.5412898322045,126.850278846953
1150010300100560318,37.541231444382,126.850134355749
1150010300100560320,37.5411471185595,126.849927570184
1150010300100560321,37.5411125,126.849785
1150010300100560322,37.5410616983183,126.850562634521
1150010300100560323,37.541,126.85044
1150010300100560324,37.54066,126.84948
1150010300100560325,37.5409225989727,126.850218819035
1150010300100560327,37.54083,126.84999
1150010300100560334,37.53776,126.85086
1150010300100560335,37.54027,126.85036
1150010300100560336,37.5401450774242,126.850464212898
1150010300100560337,37.5400326328682,126.850535495632
1150010300100560339,37.535991,126.841722
1150010300100560340,37.54092,126.849425
1150010300100560342,37.54007,126.85101000000002
1150010300100560346,37.54049,126.85089
1150010300100560347,37.539125,126.849965
1150010300100560348,37.5394562160889,126.851425998031
1150010300100560356,37.5398895807026,126.851127101724
1150010300100560359,37.5397755894517,126.850829744998
1150010300100560360,37.5397216369212,126.850700862067
1150010300100560363,37.540865,126.848975
1150010300100560364,37.53943,126.8509
1150010300100560370,37.53919,126.85108
1150010300100560374,37.5393,126.851
1150010300100560377,37.53869,126.85069
1150010300100560379,37.53869,126.85028
1150010300100560380,37.53893,126.85111
1150010300100560382,37.53807,126.8506
1150010300100560383,37.53893,126.85111
1150010300100560386,37.53888,126.85073
1150010300100560387,37.53893,126.85093666666668
1150010300100560394,37.5393782683361,126.849849874429
1150010300100560395,37.53959,126.85035
1150010300100560398,37.5394736156353,126.850079602227
1150010300100560406,37.53943,126.84973
1150010300100560407,37.53799,126.84968
1150010300100560409,37.53931,126.8488
1150010300100560410,37.53926,126.84957
1150010300100560412,37.5391704788921,126.849339764376
1150010300100560413,37.53803,126.85014
1150010300100560414,37.5389276491022,126.849614298102
1150010300100560418,37.538654421713,126.849791810107
1150010300100560420,37.53852,126.84984
1150010300100560421,37.535991,126.841722
1150010300100560424,37.53839,126.849485
1150010300100560425,37.53781,126.84915
1150010300100560426,37.53853,126.84924
1150010300100560429,37.5387734022938,126.84961766288
1150010300100560430,37.5388812331279,126.848686010223
1150010300100560431,37.53887,126.84886
1150010300100560432,37.53875,126.84891
1150010300100560433,37.5390211954418,126.84808332518
1150010300100560435,37.5391,126.84887
1150010300100560436,37.5391,126.84832
1150010300100560437,37.53901,126.84842
1150010300100560443,37.54096,126.84838
1150010300100560445,37.5398747227573,126.848021624154
1150010300100560446,37.5399,126.84792
1150010300100560447,37.54247,126.84445
1150010300100560455,37.5401198620381,126.849905980724
1150010300100560460,37.5407,126.84969
1150010300100560461,37.54065,126.84957
1150010300100560463,37.54064,126.84986
1150010300100560473,37.54003,126.84889
1150010300100560475,37.54126,126.84936
1150010300100560476,37.54109,126.8487
1150010300100560478,37.54112,126.84901
1150010300100560479,37.541081392778,126.848904698851
1150010300100560480,37.54104,126.8488
1150010300100560481,37.5409855073003,126.849524735684
1150010300100560483,37.54089,126.8493
1150010300100560486,37.53935,126.85016
1150010300100560487,37.53908666666667,126.85011666666666
1150010300100560490,37.5417,126.84936
1150010300100560491,37.54167,126.8494425
1150010300100560493,37.54007,126.84856
1150010300100560506,37.54188,126.85002
1150010300100560507,37.54183,126.84991
1150010300100560508,37.54178,126.84979
1150010300100560510,37.53989,126.8485
1150010300100560517,37.53974,126.84903
1150010300100560521,37.5395064803087,126.849283871534
1150010300100560524,37.54078,126.85115
1150010300100560533,37.5411104435941,126.850208033318
1150010300100560536,37.541066666666666,126.85018666666669
1150010300100560544,37.54035,126.84951
1150010300100560546,37.54025,126.84956
1150010300100560547,37.54013,126.84959
1150010300100560555,37.54051,126.84987
1150010300100560557,37.54107571428572,126.84922714285712
1150010300100560559,37.54029,126.85003
1150010300100560561,37.541065,126.849165
1150010300100560563,37.54063666666666,126.84956333333332
1150010300100560570,37.5394171395065,126.848539191336
1150010300100560587,37.53926,126.85152999999998
1150010300100560588,37.53952,126.84841
1150010300100560592,37.54085,126.85235
1150010300100560596,37.5390519854607,126.848555544432
1150010300100560600,37.5395928951617,126.851066364679
1150010300100560604,37.5414947380439,126.849938641259
1150010300100560605,37.54109,126.8487
1150010300100560607,37.54143,126.84971333333333
1150010300100560608,37.54165,126.85034
1150010300100560609,37.53982,126.85145
1150010300100560614,37.54009,126.84833
1150010300100560621,37.5417,126.84998
1150010300100560640,37.54002,126.84727
1150010300100560644,37.5412659314077,126.85291216393
1150010300100560652,37.53893,126.85081
1150010300100560653,37.53901,126.8507
1150010300100560655,37.5392259970929,126.850344866044
1150010300100560658,37.53994,126.84692
1150010300100560659,37.535911,126.841712
1150010300100560661,37.5397336807856,126.847365303874
1150010300100560662,37.53829,126.84624
1150010300100560663,37.53974,126.84761
1150010300100560665,37.53993,126.84744
1150010300100560667,37.535991,126.841722
1150010300100560669,37.538215,126.849725
1150010300100560670,37.53833,126.8499
1150010300100560671,37.53838,126.85001
1150010300100560672,37.53843,126.85013
1150010300100560673,37.535991,126.841722
1150010300100560679,37.54064,126.85122
1150010300100560688,37.541250000000005,126.845945
1150010300100560701,37.54074,126.85066
1150010300100560702,37.538974040932,126.85010277953
1150010300100560703,37.53912,126.85134
1150010300100560704,37.535991,126.841722
1150010300100560705,37.538383333333336,126.84964
1150010300100560707,37.540386,126.852272
1150010300100570000,37.54073,126.84826
1150010300100570001,37.5408351480099,126.848692245271
1150010300100570020,37.5403138583877,126.848714457803
1150010300100570023,37.54035,126.84878
1150010300100570024,37.54063,126.84828
1150010300100570027,37.54075,126.84853
1150010300100570029,37.54096,126.84838
1150010300100580002,37.541322282992,126.847963354669
1150010300100580009,37.5411,126.84796
1150010300100580012,37.535661,126.841661
1150010300100580017,37.54109,126.8487
1150010300100580018,37.54025,126.84922
1150010300100590000,37.5416239266041,126.847745150171
1150010300100590007,37.535661,126.841661
1150010300100590008,37.5424795825253,126.846683047297
1150010300100590012,37.5424500095087,126.847153940004
1150010300100590013,37.54204,126.846985
1150010300100590014,37.542382886509,126.846807374699
1150010300100590015,37.5422880174662,126.846673255772
1150010300100590017,37.5422782939257,126.847026200968
1150010300100590018,37.5422838007101,126.847173628536
1150010300100590026,37.54174,126.84722
1150010300100590030,37.54145,126.84672
1150010300100590032,37.54214,126.84755
1150010300100590035,37.5417750581375,126.847422471126
1150010300100590036,37.54165,126.84717
1150010300100590038,37.54185,126.8477
1150010300100590043,37.54235,126.84783
1150010300100590045,37.5422475,126.847465
1150010300100590062,37.54142399999999,126.847772
1150010300100590065,37.541082,126.848134
1150010300100590072,37.54143166666667,126.84743333333334
1150010300100590073,37.54164,126.847
1150010300100590075,37.541375,126.847355
1150010300100590085,37.5422833000229,126.847553032751
1150010300100610018,37.542525,126.845445
1150010300100610019,37.5427731047022,126.845077468598
1150010300100610020,37.54269,126.84495
1150010300100610021,37.5426,126.84485
1150010300100610027,37.54161,126.84591
1150010300100610034,37.54268,126.84558
1150010300100610035,37.54211,126.84585
1150010300100610041,37.54212,126.84597
1150010300100610042,37.54242,126.84519
1150010300100610044,37.54244,126.84543
1150010300100610050,37.54208571428571,126.84537571428572
1150010300100610052,37.54247,126.84445
1150010300100610053,37.54191,126.84536384615384
1150010300100610071,37.54247,126.84445
1150010300100610072,37.54247,126.84445
1150010300100610074,37.5417,126.845455
1150010300100610075,37.5418925,126.84554375
1150010300100610077,37.54198,126.84598
1150010300100610079,37.54212,126.84597
1150010300100610080,37.54171,126.84583000000002
1150010300100610082,37.54151,126.84586
1150010300100610083,37.541552,126.845978
1150010300100610088,37.54176,126.84618
1150010300100610095,37.54096,126.84676
1150010300100610098,37.54164,126.84664
1150010300100610099,37.5417297164149,126.8465714303
1150010300100610104,37.54211,126.84614
1150010300100610111,37.541885,126.84689
1150010300100610112,37.541845,126.846835
1150010300100610118,37.54164,126.84714
1150010300100610134,37.54360333333333,126.84468499999998
1150010300100610146,37.54126,126.8472
1150010300100700024,37.5444634438806,126.844853088983
1150010300100700037,37.5454428692034,126.845364457634
1150010300100700038,37.5453263321649,126.845266703568
1150010300100700039,37.5453625226386,126.84551931059
1150010300100700042,37.54517,126.84549
1150010300100700043,37.54524,126.8454
1150010300100700045,37.54508,126.84534
1150010300100700051,37.536551,126.841991
1150010300100700061,37.5446430815994,126.844974020923
1150010300100700064,37.536551,126.841991
1150010300100730001,37.5481317376479,126.84476151995
1150010300100730004,37.5484529244864,126.845709496562
1150010300100730007,37.5484052660293,126.845988880105
1150010300100730010,37.54832,126.8461
1150010300100730016,37.54820333333333,126.84581666666668
1150010300100730017,37.5483,126.845655
1150010300100730018,37.54818,126.8456
1150010300100730020,37.548,126.84567
1150010300100730023,37.5478397881568,126.845910943482
1150010300100730030,37.54772,126.84563
1150010300100730031,37.54782,126.8455
1150010300100730033,37.5477667045779,126.845418727631
1150010300100730044,37.5476625613836,126.844878370296
1150010300100730047,37.54762,126.84534
1150010300100730073,37.54772,126.84591
1150010300100730078,37.547563333333336,126.84551333333332
1150010300100730079,37.54755,126.84499
1150010300100730093,37.5477483375892,126.84474217229
1150010300100730104,37.54819,126.84481
1150010300100730105,37.548384,126.84528
1150010300100740001,37.54732,126.8454
1150010300100760001,37.54867,126.84182
1150010300100770005,37.54883,126.84246
1150010300100770020,37.54887,126.84206
1150010300100770026,37.536441,126.842111
1150010300100770028,37.54884,126.84234
1150010300100770033,37.54855,126.84228
1150010300100770034,37.54858,126.84215
1150010300100770035,37.54859,126.84203
1150010300100770038,37.54846,126.842
1150010300100770043,37.5488675,126.842715
1150010300100770044,37.54871,126.84267
1150010300100770054,37.536441,126.842111
1150010300100770084,37.54879,126.84168
1150010300100770092,37.54838,126.84368
1150010300100800009,37.5480097499999,126.844288189942
1150010300100800039,37.5482133683424,126.84373711857
1150010300100800045,37.54756,126.8443
1150010300100800047,37.54741,126.84456
1150010300100800050,37.54788,126.84445999999998
1150010300100800052,37.54763,126.84447
1150010300100800053,37.5476887410621,126.844574364202
1150010300100830008,37.54737,126.84438
1150010300100830015,37.54719,126.84434
1150010300100840013,37.547195,126.84434
1150010300100840016,37.54678,126.84401
1150010300100840018,37.54701,126.84314
1150010300100840019,37.5468644842139,126.843600973514
1150010300100840027,37.536221,126.842111
1150010300100860002,37.536214,126.842133
1150010300100860005,37.54663,126.84365
1150010300100910014,37.54737,126.84487
1150010300100940001,37.54699,126.8445
1150010300100950019,37.54664,126.84326
1150010300100950021,37.5464922108187,126.843547321462
1150010300100950025,37.5463362671966,126.843834054004
1150010300100950027,37.5463997616513,126.844087172666
1150010300100950033,37.5461103280631,126.84426701954
1150010300100950034,37.54624,126.84438
1150010300100950047,37.54572217391305,126.84351130434784
1150010300100950048,37.5459853746146,126.843664708104
1150010300100950051,37.54617,126.843825
1150010300100950065,37.54633,126.8434
1150010300100950076,37.54605,126.84293
1150010300100950077,37.537551,126.842771
1150010300100950079,37.54583333333333,126.84381666666668
1150010300100950103,37.54609,126.84382
1150010300100950124,37.54654,126.84434
1150010300100950152,37.54573666666666,126.8438
1150010300100950155,37.54584,126.84322
1150010300100950156,37.54588,126.84347
1150010300100950157,37.537551,126.842771
1150010300100950159,37.54613,126.843
1150010300100960007,37.545583795542,126.844959964951
1150010300100980009,37.543818732393,126.844748737635
1150010300100980015,37.544086,126.844256
1150010300100980019,37.54368,126.84389
1150010300100980023,37.54349571428571,126.84435428571427
1150010300100980028,37.54352,126.84448
1150010300100980029,37.54385,126.844435
1150010300100980033,37.54411,126.84432
1150010300100980034,37.53721,126.842881
1150010300100980039,37.54341,126.84465
1150010300100980040,37.54334,126.84452
1150010300100980041,37.54335,126.8445
1150010300100980071,37.54232,126.84471
1150010300100980076,37.54168,126.84518
1150010300100980077,37.5417926379146,126.845008890131
1150010300100980081,37.5422,126.84457000000002
1150010300100980102,37.54111,126.84511
1150010300100980103,37.5410059854018,126.845222337983
1150010300100980104,37.5409152966015,126.84532300379
1150010300100980110,37.5409131847606,126.84508663513
1150010300100980111,37.54042,126.84217
1150010300100980112,37.540755,126.84353
1150010300100980118,37.54078,126.84489
1150010300100980119,37.540615,126.8443
1150010300100980121,37.5404890875126,126.844951618647
1150010300100980123,37.54052,126.84517999999998
1150010300100980124,37.540220000000005,126.844825
1150010300100980126,37.54037,126.84476
1150010300100980128,37.54007,126.84463
1150010300100980131,37.53987,126.84489
1150010300100980135,37.54005,126.84498
1150010300100980136,37.54009,126.84517
1150010300100980137,37.54018,126.84507
1150010300100980139,37.54042,126.84217
1150010300100980141,37.5401975,126.8452825
1150010300100980142,37.54037,126.84537
1150010300100980144,37.5405027484593,126.845544273512
1150010300100980145,37.54036,126.84571
1150010300100980146,37.54059,126.84568
1150010300100980156,37.537221,126.842891
1150010300100980168,37.5439,126.84495
1150010300100980237,37.54205,126.84473
1150010300100980259,37.5418866656154,126.844912402496
1150010300100980268,37.54376,126.84483
1150010300100980271,37.53973,126.8449
1150010300100990005,37.54227,126.84503
1150010300100990009,37.54202,126.84532
